,closed_at,created_at,issue_comments,issue_desc,issue_id
414,2018-06-12 17:57:39,2018-06-10 08:01:15,Add missing named arguments in ImageDataGenerator in examples,Usage of ` ImageDataGenerator ` in the example codes was not up to date with the latest version . This PR adds missing named arguments of ` ImageDataGenerator ` and pass them with their default values .,10389.0
415,2018-06-07 18:54:23,2018-06-07 14:11:22,Add spatial dropout and 3D global pooling to docs,"Maybe there 's a reason these layers were left out , but I think it does n't hurt to let the world know . I went through all layers , those two sets are the only ones that were missing .",10373.0
416,2018-06-06 18:51:38,2018-06-06 12:53:56,Add tests for inputs set dynamically,This PR adds tests for inputs set dynamically in order to make CI cover the following :,10367.0
417,2018-06-06 18:52:26,2018-06-05 12:59:48,CuDNN RNN layers nested in TimeDistributed are not converted when loading,"Fixes issue # 10356 . - [ x ] additional unit test with converting weights between GRU and CuDNN GRU/LSTM ( directions from/to ) - it 's separate from other due to different input shape and not to expand current number of combinations by factor of 2 - [ x ] at least function ` convert_model ( ) ` in tests has been extracted to lower duplication - [ x ] main fix : traversing to TimeDistributed ( trivial case , simpler than for Bidirectional ) PEP8 is OK , tests failed before fix , now pass .",10357.0
418,2018-06-04 17:07:24,2018-06-03 07:10:30,Reduce tests for applications,This PR reduces tests for applications and is a follow-up of # 10341 .,10346.0
419,2018-06-02 17:22:10,2018-06-02 10:32:50,Improve the docstring of Conv3DTranspose,* Add depth as the third dimension in docstring of Conv3DTranspose in convolutional.py in keras.layers,10342.0
420,2018-06-02 06:53:49,2018-06-01 23:02:32,Split ` applications ` and ` preprocessing ` modules .,"The contents of ` applications ` and ` preprocessing ` are now imported from ` keras_applications==1.0.1 ` and ` keras_preprocessing==1.0.1 ` respectively . Tests for these modules are left in place for this PR , but will be removed in the future once things have proven to run smoothly .",10339.0
421,2018-06-05 18:10:44,2018-05-31 16:07:08,Fix HDF5Matrix issue when working in conjunction with TimeSeriesGenerator,The TimeSeriesGenerator uses xrange through six which caused an IndexError when using HDF5Matrix .,10334.0
422,2018-05-31 19:45:27,2018-05-31 06:00:15,Fix doc,Fixed doc,10327.0
423,2018-06-04 17:26:42,2018-05-30 18:52:55,Add an advanced activation layer for ReLU,"The ReLU ` max_value ` argument can not be used currently in a layer , except a custom layer or inside a Lambda layer . Hence , similarly to LeakyReLU or for example [ Softmax ] ( https : //github.com/keras-team/keras/pull/8841 ) this PR adds an advanced activation layer for ReLU-N , implementing a capped ReLU . The default value for ` max_value ` is set to ` None ` meaning normal ReLU . A typical value 6.0 is included in the tests .",10322.0
424,2018-05-30 04:49:45,2018-05-29 10:38:47,Add pooling options in MobileNetV2,This PR adds pooling options for MobileNetV2,10313.0
425,2018-05-29 16:43:38,2018-05-29 07:04:19,Improve docstrings of applications,"This PR improves docstrings of applications as follows : - Corrections in order to include supports of CNTK in ` docs/templates/applications.md ` , - Deletions of the phrase `` Theano and TensorFlow '' and `` TensorFlow , Theano , and CNTK '' in individual application files ( because an application is natural to support all backends ) , - Deletions of the description of the default input image size in individual application files ( because they are redundant with the right below explanation of ` input_shape ` , - Consistency improvements over all the models .",10310.0
426,2018-05-25 21:19:39,2018-05-24 15:01:44,Adds to and alphabetizes documentation of Layer base class .,When keras ruby ?,10282.0
427,2018-05-23 18:54:37,2018-05-23 17:29:34,Remove deprecated property model.model from saving,"Description : Following the PR request ( https : //github.com/keras-team/keras/pull/10256 ) I raised form my work github , I thought it would be useful to cleanup the last occurrence of the deprecated `` model.model `` in the code base . See : `` grep -rnw . -e `` model.model '' `` `` ./examples/cifar10_resnet.py:342 : # Prepare model model saving directory . ./keras/engine/saving.py:296 : model.model._make_train_function ( ) ``",10275.0
428,2018-05-24 20:54:20,2018-05-22 21:06:42,load_weights will fail if shape mismatch,"Fix for # 10265 Ran keras tests , same results as origin/master : ` 31 failed , 549 passed , 98 skipped , 162 warnings , 2 error `",10266.0
429,2018-05-22 19:18:47,2018-05-22 07:41:32,Increase test coverages by factorizing CNTK pads,This PR increases test coverages by factorizing CNTK pads for [ the current ] ( https : //travis-ci.org/keras-team/keras/jobs/381949156 ) following missing lines :,10259.0
430,2018-06-01 23:13:24,2018-05-19 11:59:12,Handle ` mask ` in ` TimeDistributed ` wrapper .,"This PR aims to add proper support of ` mask ` in ` TimeDistributed ` wrapper layer . Several previous PRs have raised questions about this or have attempted to solve it , but I did n't find any perfect solution so far . I may not be able to have a perfect one either but am willing to improve it . The most frequent usage of such layers with masking support might be a hierarchical RNN on a sentence with words with characters , or a paragraph with sentences with words . ( E.g. , models like [ this ] ( https : //github.com/keras-team/keras/blob/master/examples/mnist_hierarchical_rnn.py ) ) . Here are the main ideas/purposes of this pr : 1 ) For layers like ` TimeDistributed ( Embedding ( ... , mask_zero=True ) ) ` or ` TimeDistributed ( Masking ( ... ) ) ` , the layer should call ` compute_mask ( ) ` at each time step and stack them . 2 ) For layers like ` TimeDistributed ( LSTM ( ... ) ) ` , the ` input_mask ` should be split and fed into the ` LSTM ` layer at each time step . And if the ` output_shape ` changes ( e.g. , ` return_sequences=False ` in ` LSTM ` ) , the ` output_mask ` of the ` TimeDistributed ` layer should also change correspondingly . 3 ) The ` TimeDistributed ` layer should support , e.g. , ` input_shape= ( None , None ) ` . For example , the number of words in a sentence and the number of characters in a word can be different from sample to sample . Currently the ` TimeDistributed ` can only support one unspecified input dimension . Here are some details of this PR to discuss , which might have better solutions : 1 ) ` K.int_shape ( ) ` may not be available for some ` mask ` with ` Theano ` backend , especially when the inner layer is ` Embedding ` or ` Masking ` . This is because ` _keras_shape ` is not set in lots of operations in ` theano_backend ` if the tensor shape is not changed . I manually create the ` _keras_shape ` in ` compute_mask ` of these two layers . 2 ) When ` input_shape [ 0 ] is not None ` in ` TimeDistributed ` layer , we need to use ` K.rnn ( ) ` to dynamically call the inner layer . Because ` K.rnn ( ) ` can only take 1 tensor input but we need to feed both ` input ` and ` mask ` , I did n't do anything in this situation . Probably we can pass all ` mask ` as constants to ` K.rnn ( ) ` but I was expecting better solutions . 3 ) If there 's ` None ` from the output of ` K.int_shape ` , we need to replace it by the output from ` K.shape ` , so that ` reshape ` can be correctly called .",10242.0
431,2018-05-21 18:11:44,2018-05-19 09:13:02,Increase test coverages by adding invalid CNTK usecases,This PR adds invalid CNTK tests for [ the current ] ( https : //travis-ci.org/keras-team/keras/jobs/380788236 ) following missing lines :,10236.0
432,2018-05-18 16:59:17,2018-05-18 02:16:47,In-place split to avoid inter-device duplication,"* * New Benchmark by in-place split ( 5 % ~ 12 % faster , and Reduce 400 % data copy in total from host memory to GPU memory for batch inputs using 4 GPU ) : * * > Benchmark : keras.application.Resnet50 ( NCHW ; NVidia Tesla P100 x 4 ) input_shape = 3x224x224 , batch_size = 96 x 4 : from 392 ( images/sec ) = > 417 ( images/sec ) input_shape = 3x299x299 , batch_size = 64 x 4 : from 229 ( images/sec ) = > 244 ( images/sec ) input_shape = 3x224x224 , batch_size = 8 x 4 : from 148 ( images/sec ) = > 163 ( images/sec ) > Benchmark : keras.application.InceptionV3 ( NCHW ; NVidia Tesla P100 x 4 ) input_shape = 3x224x224 , batch_size = 128 x 4 : from 488 ( images/sec ) = > 526 ( images/sec ) input_shape = 3x299x299 , batch_size = 96 x 4 : from 270 ( images/sec ) = > 294 ( images/sec ) input_shape = 3x224x224 , batch_size = 8 x 4 : from 146 ( images/sec ) = > 158 ( images/sec ) Signed-off-by : CUI Wei < ghostplant @ qq.com >",10230.0
433,2018-05-24 17:50:22,2018-05-16 11:51:43,Fixes automatic doc generation problem with nested lists . Adds a new test,This PR : - Should fix a problem introduced with 8532744ad3de309e807ade1b9b6eff9603305b1a ( sorry for that ) : it was restricted to Arguments and Returns sections only . This new version handles all sections automatically ( see image below ) ! [ temp ] ( https : //user-images.githubusercontent.com/4191058/40115050-7ae70f00-590f-11e8-9bc9-e835ab53ffee.png ) - Adds a test for the doc auto-generation . Probably some refactoring would be needed ( maybe the doc strings could be stored in single files for clarity ) but I think having some tests here could help saving time in the near features . Obviously other tests should be added . - Changes the ` autogen.py ` file in order to make it importable during testing,10212.0
434,2018-05-18 02:06:40,2018-05-16 08:00:51,Fix NASNet,"This PR fixes NASNet discussed in # 10172 and # 9586 . @ fchollet , @ titu1994 , Please note that : - The ` reduction_1_ ` in ` _reduction_a_cell ` was wrong , which results in incorrect weight files . @ titu1994 must provide new weight files by using this PR and @ fchollet must upload them again . - The ` skip_reduction ` must be ` True ` for ` NASNetLarge ` . - The layers ` stem_conv1 ` , ` stem_1 ` , and ` stem_2 ` must always be included for ImageNet models .",10209.0
435,2018-05-25 21:20:57,2018-05-16 03:22:40,Non training Batch Norm operator has bad performance for it running into tensorflow 's non fused batch norm API,"In current Keras code with Tensorflow as it ’ s backend , the non-training batch norm operator/layer will finally run into Tensorflow ’ s old non-fused batch norm API ( tf.nn.batch_normalization ) , which result in bad performance in both CPU and GPU . http : //github.com/keras-team/keras/issues/10058 Test result : test env : with Tensorflow ( commit a543d9471047ca3f6881c87105fcbe2cdff9207d Date : Thu May 10 17:43:30 2018 , local build ) , python3.4 , centos7.4 test cases : `` pytest ./tests/keras/layers/normalization_test.py '' < all passed > `` pytest ./tests '' < keep same result as without this PR 's modification >",10207.0
436,2018-05-15 18:09:10,2018-05-14 13:16:57,Adds height_shift_range to preprocessing.image doc and adds support for indentation in auto-generated doc,This should : 1 . Fix the small `` * problem * '' introduced in 3b444513b52cf05e7d40f2ffdb7ab7283bb2ce06 ( the height_shift_range completely disappeared from the doc ) 2 . Almost completely solve the problem with indentation in auto-generated doc . I noticed that many times the doc written in the code uses sublists that are not rendered properly ( see images below for a before and after comparison ) ! [ one ] ( https : //user-images.githubusercontent.com/4191058/39999363-3bdf88a0-5789-11e8-9c8b-d9c1dc07244f.png ) ! [ three ] ( https : //user-images.githubusercontent.com/4191058/39999364-3bfef410-5789-11e8-9afd-5e617daacf67.png ) ! [ two ] ( https : //user-images.githubusercontent.com/4191058/39999365-3c1e7df8-5789-11e8-98b5-980a83a3b8da.png ),10194.0
