,closed_at,created_at,issue_comments,issue_desc,issue_id
647,2012-03-14 02:17:29,2012-03-12 22:21:07,Improve foreword,"I 've changed a few words , but there 's plenty I 'd like to change / restructure about this Foreword . Who is this foreword intended for ? Experienced Pythonistas who are new to Flask ? Folks who are new to flask regardless of their Python experience ? Right now , this is a good foreword for the first group : its examples cover advanced topics that newer users wo n't understand , and whose only effect will be to scare those users . I would recommend splitting the foreword into two parts : ( 1 ) For new users ( 2 ) For experienced coders . This first portion would cover , in broad strokes , Flask 's philosophy : convention over configuration , what `` micro '' means , `` simple tasks should be simple '' , etc . The second portion , which we may want to hide on another page , will cover the implementation details of Flask 's design decisions that advanced users will want to know about , such as the use of thread-local objects . If that 's a structure the community feels good about , I 'd be happy to draft it up .",438.0
648,2012-03-12 18:33:43,2012-03-12 18:03:23,Doc grammar fix from pycon sprints .,Minor grammar fix .,435.0
649,2012-03-13 20:59:31,2012-03-12 15:30:42,Introduced a method to adjust static file cache-control headers based on filename,I needed this method to adjust the cache control headers for .js files that one of my applications was statically serving . The default expiration is buried in an argument to ` send_file ` and is set to 12 hours . There was no good way to adjust this value previously . So I added a new method to ` _PackageBoundObject ` named ` get_static_file_options ` that returns a dict ( empty by default ) of keywords to pass into ` send_file ` . This can be overridden in the ` flask.Flask ` derivative to adjust values based on the debug flag or filename .,433.0
650,2012-03-13 20:51:53,2012-03-12 03:56:57,Fix issue 140,This allows for a view function to return something like :,430.0
651,2012-03-13 18:47:04,2012-03-12 03:34:09,"add heroku/deploy options to quickstart , and add clearer links in tutorial setup",as suggested in : http : //feedback.flask.pocoo.org/message/279,427.0
652,2012-04-01 15:23:26,2012-03-02 10:51:42,Fixed assumption made on session implementations,"In the snippet 'session.setdefault ( ... ) .append ( ... ) ' , it was being assumed that changes made to mutable structures in the session are are always in sync with the session object , which is not true for session implementations that use a external storage for keeping their keys/values .",417.0
653,2013-06-19 15:03:30,2012-03-01 13:53:31,`` silent '' keyword argument only partially implemented by Config.from_envvar,` Config.from_envvar ` raises an exception if the configuration variable exists and references a file that does not exist . The expectation is that the following test case should pass :,414.0
654,2012-06-25 17:49:11,2012-03-01 08:28:02,Blueprint example app,"As per # 404 . Though i have a couple of issues : 1 . I ca n't mount blueprint 's static under `` / '' , would be good to show how static could be inside blueprint too ( # 348 ) 2 . For some reason , if i register same blueprint under ` / ` and ` /pages/ ` , / works as expected showing me index template , but /pages/ redirects back to / . Is it desired behavior ?",413.0
655,2012-03-13 18:43:13,2012-02-26 20:47:07,Remove redundant words from quickstart .,"Add ` flask.helpers.jsonify_status_code ` function , a generalization of ` flask.helpers.jsonify ` which allows the user to set HTTP status code on JSONified responses . Documentation change , public API change , and additional test added as well . I 'm not totally sure that this is important enough to be part of the public API of Flask , but I 've used this pattern enough in my code that I thought it might be worth at least a pull request discussion .",411.0
656,2012-01-31 15:05:03,2012-01-31 14:32:11,Hyphenate `` class-based '',makes it more readable ( IMO ),392.0
657,2012-01-26 18:26:18,2012-01-24 10:10:59,Flask documentation in ePub/Mobi format as well,"In the future please consider to publish the flask documentation not only in PDF but also in formats easily readable by an ebook reader like Kindle or Nook . At least for me it 's much easier to read longer documentation on a e-ink device rather than a monitor , and PDF are rendered quite awfully on my Kindle 3g . I see that there 's a builder for Sphinx that permits to build epub files along with their HTML versions here : http : //sphinx.pocoo.org/builders.html # module-sphinx.builders.epub ePub would be a easier format to convert , through Calibre we could have a 1:1 conversion in MOBI format too . Thank you",388.0
658,2012-01-23 19:51:15,2012-01-23 19:40:23,documentation : minor stylistic adjustments,rewrapped lines ( for short paragraphs ) - please let me know whether you prefer no rewrapping in the future ( cf . # 369 ),387.0
659,2012-03-14 00:20:23,2012-01-17 20:15:07,JSONP inside of jsonify with tests,There is a other implementation of JSONP inside of the _flask.jsonify_ function with tests . It works well with jquery .,384.0
660,2012-01-18 00:44:26,2012-01-17 04:25:58,Consider debug=True in test client .,"If the test client could set debug=True , it would allow testing with assertions in view functions hit by the test client . When updating tests for pull request 336 , I noticed the testing pattern of making assertions inside an inner view function -- while clever -- must be done carefully . Because the test client does not set debug=True , the exceptions caused by the assertions were swallowed ( which could have resulted in silently failing tests ) . With debug=False in the test client , you have to verify the status code in the test client to ensure all assertions pass , which the test case now does . http : //github.com/mitsuhiko/flask/blob/master/flask/testsuite/basic.py # L363 Here 's the pull request for reference : http : //github.com/mitsuhiko/flask/pull/336",381.0
661,2012-01-18 23:59:43,2012-01-16 12:53:34,Can not run flask on app engine,"File `` /Users/aksonov/PycharmProjects/issuengine/flask/app.py '' , line 289 , in * * init * * instance_path = self.auto_find_instance_path ( ) File `` /Users/aksonov/PycharmProjects/issuengine/flask/app.py '' , line 577 , in auto_find_instance_path prefix , package_path = find_package ( self.import_name ) File `` /Users/aksonov/PycharmProjects/issuengine/flask/helpers.py '' , line 532 , in find_package filename = loader.archive AttributeError : 'HardenedModulesHook ' object has no attribute 'archive' INFO 2012-01-16 12:52:07,534 dev_appserver.py:2832 ] `` GET / HTTP/1.1 '' 500",380.0
662,2011-12-27 18:09:16,2011-12-27 17:47:37,Quickstart : Variable Rules Section,"If you paste the code from `` Variable Rules '' into your test app ( hello.py ) , it generates error messages when you go to those URLs . That code needs some fleshing out so that it does n't break ; for example : @ app.route ( '/user/ < username > ' ) def show_user_profile ( username ) : # show the user profile for that user return `` foo % s '' % username @ app.route ( '/post/int : post_id ' ) def show_post ( post_id ) : # show the post with the given id , the id is an integer return `` bar % d '' % post_id",370.0
663,2012-01-04 23:05:16,2011-12-27 10:06:58,documentation : stylistic adjustments,"fixed various stylistic issues in an effort to slightly improve readability notes : - most changes/decisions are subjective ( i.e . these are merely recommendations ) - I could n't come up with reasonable criteria to split this into separate commits ( so feel free to revert changes after pulling , should you decide to do so ) - I intentionally did not rewrap lines to avoid diff noise - best reviewed with ` git diff -- ignore-all-space -- color-words ` - I 'm not yet intimately familiar with Flask or RST , so please review carefully Please let me know whether this is useful at all . If so , I might put some effort in reviewing a few more chapters . If not , that 's alright too .",369.0
664,2011-11-20 15:55:50,2011-11-20 00:23:00,session is saved before @ after_request callbacks,"This makes it impossible to add data to session in said callbacks . For example , the following code does not work , because session is never stored :",351.0
665,2011-11-20 16:00:14,2011-11-05 13:05:21,Fix issue # 338,"Commit 51e4a58a fixes issue , commit e345a3af fixes a string formatting issue that came up while testing .",345.0
666,2012-01-16 18:56:06,2011-11-02 19:21:12,Additions to Working with Other Debuggers section,Added details on how to make Flask 's debugger work with Aptana/Eclipse .,343.0
667,2011-11-20 16:00:11,2011-10-20 18:16:10,TypeError in `` Method Views for APIs '',"Following the example code in [ Method Views for APIs ] ( http : //flask.pocoo.org/docs/views/ # method-views-for-apis ) results in : Either the ` post ( ) ` method needs to take a ` user_id ` ( probably does n't make sense ) , or an HTTP POST needs its own url_rule .",338.0
